incident_id,categoria,subcategoria,prioridad,servicio_afectado,canal_entrada,tiempo_resolucion_horas,sla_incumplido,reaperturas,escalados,satisfaccion_usuario,coste_estimado,descripcion_corta,causa_raiz_simulada,synthetic_segment
INC-2026-000267,Infraestructura,Memoria,alta,Base de datos transaccional,email,78.74,True,1,2,6.9,4337.91,Usuario reporta problema en Base de datos transaccional; se detecta Memoria.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000268,Base de datos,,critica,API pagos,telefono,18.08,True,1,3,6.6,1243.37,API pagos: Bloqueos asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000269,Seguridad,Vulnerabilidad,critica,IAM,monitoreo,29.47,True,0,2,6.1,4572.5,Seguridad reporta Vulnerabilidad con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000270,Soporte,Solicitud,media,Portal clientes,chat,3.68,False,0,0,8.3,100.4,Incidencia en Portal clientes; patron observado: Solicitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000271,Soporte,Permisos,media,Mesa de ayuda,email,0.59,False,0,0,7.7,20.0,Usuario reporta problema en Mesa de ayuda; se detecta Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000272,Aplicacion,Error 500,baja,Portal clientes,portal,1.98,False,0,0,8.5,58.66,Aplicacion reporta Error 500 con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000273,Soporte,Permisos,media,Mesa de ayuda,telefono,1.3,False,0,0,8.0,74.97,Soporte reporta Permisos con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000274,Aplicacion,Error funcional,baja,Portal clientes,email,3.41,False,1,0,7.7,37.14,Portal clientes: Error funcional asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000275,Infraestructura,Red,alta,Base de datos transaccional,portal,60.45,True,1,3,6.0,1170.97,Infraestructura reporta Red con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000276,Cambios,Versionado,alta,Plataforma cloud,telefono,2.92,False,3,2,5.2,1876.13,Usuario reporta problema en Plataforma cloud; se detecta Versionado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000277,Infraestructura,Memoria,critica,ERP financiero,email,13.3,True,2,8,5.4,2158.33,Usuario reporta problema en ERP financiero; se detecta Memoria.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000278,Seguridad,Malware,critica,IAM,portal,10.83,True,0,0,6.1,4522.8,Incidencia en IAM; patron observado: Malware.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000279,Cambios,Rollback,alta,ERP financiero,telefono,26.04,True,0,0,7.6,1106.18,Usuario reporta problema en ERP financiero; se detecta Rollback.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000280,Soporte,Solicitud,alta,Portal clientes,portal,147.96,True,3,9,4.1,,Incidencia en Portal clientes; patron observado: Solicitud.,Falla intermitente no reproducible,Casos anomalos
INC-2026-000281,Cambios,Despliegue,media,Portal clientes,telefono,29.13,True,1,0,7.1,1901.65,Cambios reporta Despliegue con posible causa Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000282,Aplicacion,Error funcional,media,Base de datos transaccional,email,29.28,True,3,4,5.7,4343.09,Usuario reporta problema en Base de datos transaccional; se detecta Error funcional.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000283,Aplicacion,Error funcional,baja,Red corporativa,telefono,0.31,False,0,0,8.3,89.08,Usuario reporta problema en Red corporativa; se detecta Error funcional.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000284,Soporte,Solicitud,baja,Mesa de ayuda,monitoreo,3.22,False,0,0,8.8,105.77,Usuario reporta problema en Mesa de ayuda; se detecta Solicitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000285,Base de datos,Conexion,critica,Base de datos transaccional,monitoreo,18.91,True,1,1,7.0,1687.05,Base de datos reporta Conexion con posible causa Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000286,Aplicacion,Lentitud,media,Red corporativa,monitoreo,0.2,False,0,0,8.4,75.96,Incidencia en Red corporativa; patron observado: Lentitud.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000287,Aplicacion,Error funcional,alta,ERP financiero,portal,44.04,True,2,4,6.3,2745.45,ERP financiero: Error funcional asociado a Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000288,Aplicacion,Error 500,baja,ERP financiero,telefono,3.05,False,0,0,9.5,68.55,ERP financiero: Error 500 asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000289,Base de datos,Consulta lenta,media,Base de datos transaccional,portal,127.47,True,0,1,3.5,4110.2,Base de datos transaccional: Consulta lenta asociado a Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000290,Infraestructura,Red,critica,Red corporativa,email,20.89,True,1,4,6.9,986.97,Usuario reporta problema en Red corporativa; se detecta Red.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000291,Infraestructura,Memoria,critica,IAM,monitoreo,2.55,False,1,4,5.2,20.0,Usuario reporta problema en IAM; se detecta Memoria.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000292,Soporte,Solicitud,baja,Correo corporativo,email,0.2,False,1,0,9.1,108.09,Correo corporativo: Solicitud asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000293,Cambios,Configuracion,media,ERP financiero,monitoreo,2.0,False,1,1,6.5,1660.19,ERP financiero: Configuracion asociado a Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000294,Aplicacion,Error funcional,alta,Base de datos transaccional,portal,16.97,True,0,2,6.0,1734.75,Usuario reporta problema en Base de datos transaccional; se detecta Error funcional.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000295,Soporte,Configuracion usuario,media,Mesa de ayuda,monitoreo,0.2,False,0,1,8.0,20.0,Mesa de ayuda: Configuracion usuario asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000296,Infraestructura,Storage,critica,Mesa de ayuda,telefono,23.06,True,1,3,6.3,1393.27,Usuario reporta problema en Mesa de ayuda; se detecta Storage.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000297,Infraestructura,Memoria,media,Portal clientes,email,15.85,False,3,1,5.8,1555.06,Portal clientes: Memoria asociado a Configuracion inconsistente.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000298,Aplicacion,Integracion,media,Plataforma cloud,email,3.67,False,0,0,9.6,,Plataforma cloud: Integracion asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000299,Infraestructura,Red,alta,IAM,monitoreo,63.56,True,0,3,6.8,2702.24,IAM: Red asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000300,Infraestructura,Storage,critica,Base de datos transaccional,email,17.65,True,1,5,6.1,1719.17,Base de datos transaccional: Storage asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000301,Cambios,Rollback,media,API pagos,monitoreo,27.28,True,0,0,6.9,1731.5,Usuario reporta problema en API pagos; se detecta Rollback.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000302,Infraestructura,Storage,alta,Red corporativa,chat,8.0,False,3,1,6.2,3190.13,Red corporativa: Storage asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000303,Soporte,Permisos,baja,Portal clientes,portal,0.2,False,0,0,8.8,79.71,Incidencia en Portal clientes; patron observado: Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000304,Soporte,Consulta,baja,Portal clientes,monitoreo,2.99,False,1,1,8.1,34.28,Incidencia en Portal clientes; patron observado: Consulta.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000305,Base de datos,Consulta lenta,alta,Base de datos transaccional,chat,12.82,True,3,2,5.6,1284.99,Incidencia en Base de datos transaccional; patron observado: Consulta lenta.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000306,Aplicacion,Error funcional,baja,IAM,portal,3.86,False,0,1,9.2,34.13,Usuario reporta problema en IAM; se detecta Error funcional.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000307,Cambios,Configuracion,alta,ERP financiero,monitoreo,24.12,True,2,0,7.3,1679.63,ERP financiero: Configuracion asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000308,Cambios,Configuracion,media,API pagos,monitoreo,28.68,True,2,3,6.6,1935.56,Usuario reporta problema en API pagos; se detecta Configuracion.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000309,Aplicacion,Error funcional,alta,IAM,email,25.74,True,0,1,5.5,1495.75,Aplicacion reporta Error funcional con posible causa Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000310,Aplicacion,Error 500,media,IAM,monitoreo,1.47,False,0,1,8.8,70.0,Incidencia en IAM; patron observado: Error 500.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000311,Infraestructura,Storage,critica,IAM,monitoreo,22.35,True,1,2,4.6,,Incidencia en IAM; patron observado: Storage.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000312,Infraestructura,Memoria,media,Base de datos transaccional,portal,18.28,False,1,0,6.1,1628.71,Usuario reporta problema en Base de datos transaccional; se detecta Memoria.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000313,Aplicacion,Integracion,alta,IAM,monitoreo,63.71,True,3,1,5.3,2926.99,Aplicacion reporta Integracion con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000314,Aplicacion,Lentitud,media,ERP financiero,telefono,4.64,False,0,0,8.3,53.77,Usuario reporta problema en ERP financiero; se detecta Lentitud.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000315,Aplicacion,Lentitud,baja,Portal clientes,monitoreo,3.96,False,0,0,8.5,80.05,Incidencia en Portal clientes; patron observado: Lentitud.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000316,Infraestructura,Red,critica,API pagos,chat,28.53,True,0,2,,961.34,Usuario reporta problema en API pagos; se detecta Red.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000317,Seguridad,Acceso,alta,IAM,monitoreo,18.32,True,0,2,4.9,4509.81,Usuario reporta problema en IAM; se detecta Acceso.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000318,Base de datos,Bloqueos,alta,API pagos,chat,17.24,True,2,3,6.1,1408.78,API pagos: Bloqueos asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000319,Aplicacion,Lentitud,alta,IAM,monitoreo,24.75,True,5,5,7.3,3067.55,Aplicacion reporta Lentitud con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000320,Infraestructura,CPU alta,alta,Base de datos transaccional,monitoreo,60.09,True,3,4,4.9,4438.25,Incidencia en Base de datos transaccional; patron observado: CPU alta.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000321,Soporte,Permisos,baja,Portal clientes,monitoreo,4.27,False,0,0,8.1,93.57,Portal clientes: Permisos asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000322,Infraestructura,CPU alta,alta,Correo corporativo,api,24.75,True,2,2,4.0,2303.26,Incidencia en Correo corporativo; patron observado: CPU alta.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000323,Aplicacion,Lentitud,alta,API pagos,monitoreo,8.59,True,3,0,5.4,1957.14,Incidencia en API pagos; patron observado: Lentitud.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000324,Aplicacion,Integracion,alta,Base de datos transaccional,api,16.67,True,1,2,5.6,1360.68,Aplicacion reporta Integracion con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000325,Seguridad,Vulnerabilidad,alta,Red corporativa,email,15.25,True,0,3,7.8,2091.43,Red corporativa: Vulnerabilidad asociado a Credenciales comprometidas.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000326,Soporte,,media,Portal clientes,email,2.57,False,0,0,,115.72,Incidencia en Portal clientes; patron observado: Consulta.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000327,Base de datos,Consulta lenta,critica,API pagos,telefono,91.13,True,4,3,4.3,13096.16,Base de datos reporta Consulta lenta con posible causa Falla intermitente no reproducible.,Falla intermitente no reproducible,Casos anomalos
INC-2026-000328,Infraestructura,Storage,critica,Base de datos transaccional,telefono,10.12,True,2,4,5.3,1557.7,Usuario reporta problema en Base de datos transaccional; se detecta Storage.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000329,Infraestructura,Memoria,alta,Red corporativa,telefono,19.06,True,0,1,4.9,1787.91,Usuario reporta problema en Red corporativa; se detecta Memoria.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000330,Aplicacion,Error funcional,media,Plataforma cloud,chat,35.43,True,0,1,5.4,2170.79,Plataforma cloud: Error funcional asociado a Configuracion inconsistente.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000331,Aplicacion,Lentitud,critica,Correo corporativo,api,9.42,True,1,2,5.4,1544.15,Aplicacion reporta Lentitud con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000332,Soporte,Solicitud,media,Portal clientes,monitoreo,6.04,False,0,0,9.1,87.06,Soporte reporta Solicitud con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000333,Infraestructura,Storage,media,Correo corporativo,telefono,58.22,True,3,2,7.0,2810.75,Incidencia en Correo corporativo; patron observado: Storage.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000334,Soporte,Solicitud,media,Correo corporativo,portal,1.44,False,1,0,7.7,20.0,Incidencia en Correo corporativo; patron observado: Solicitud.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000335,Seguridad,Phishing,critica,Correo corporativo,portal,3.98,False,0,3,6.6,4697.72,Usuario reporta problema en Correo corporativo; se detecta Phishing.,Phishing,Incidencias de seguridad
INC-2026-000336,Soporte,Consulta,baja,Correo corporativo,portal,7.19,False,0,0,8.1,66.65,Usuario reporta problema en Correo corporativo; se detecta Consulta.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000337,Seguridad,Malware,critica,Plataforma cloud,monitoreo,10.89,True,1,4,6.6,1791.68,Incidencia en Plataforma cloud; patron observado: Malware.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000338,Infraestructura,Red,alta,API pagos,portal,57.5,True,2,1,6.5,2977.96,Incidencia en API pagos; patron observado: Red.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000339,Cambios,Despliegue,media,API pagos,,35.05,True,2,1,8.0,958.25,Incidencia en API pagos; patron observado: Despliegue.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000340,Infraestructura,CPU alta,alta,IAM,api,26.46,True,0,5,5.6,3189.87,Usuario reporta problema en IAM; se detecta CPU alta.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000341,Soporte,Configuracion usuario,media,Correo corporativo,monitoreo,5.74,False,0,0,10.0,70.86,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000342,Base de datos,Backup,baja,API pagos,portal,87.18,True,4,4,2.5,18982.81,Usuario reporta problema en API pagos; se detecta Backup.,Registro incompleto,Casos anomalos
INC-2026-000343,Infraestructura,CPU alta,alta,Correo corporativo,monitoreo,51.83,True,2,2,5.2,3489.26,Correo corporativo: CPU alta asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000344,Base de datos,Bloqueos,alta,Base de datos transaccional,email,20.67,True,2,2,6.2,2401.46,Base de datos reporta Bloqueos con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000345,Seguridad,Malware,alta,Correo corporativo,portal,1.1,False,1,3,7.6,4327.89,Seguridad reporta Malware con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000346,Infraestructura,CPU alta,media,Portal clientes,chat,64.27,True,0,4,6.0,2365.37,Incidencia en Portal clientes; patron observado: CPU alta.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000347,Infraestructura,Memoria,alta,Correo corporativo,email,16.0,True,3,2,5.4,793.22,Usuario reporta problema en Correo corporativo; se detecta Memoria.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000348,Soporte,Configuracion usuario,baja,Correo corporativo,email,4.17,False,0,0,9.9,66.13,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000349,Aplicacion,Lentitud,alta,Red corporativa,monitoreo,12.81,True,2,3,5.3,2650.03,Usuario reporta problema en Red corporativa; se detecta Lentitud.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000350,Cambios,Despliegue,alta,Portal clientes,telefono,19.88,True,0,2,6.5,2157.17,Usuario reporta problema en Portal clientes; se detecta Despliegue.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000351,Aplicacion,Lentitud,baja,Base de datos transaccional,monitoreo,3.94,False,0,0,,22.39,Base de datos transaccional: Lentitud asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000352,Aplicacion,Lentitud,critica,API pagos,portal,15.47,True,0,4,,20.0,Aplicacion reporta Lentitud con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000353,Aplicacion,Integracion,alta,Correo corporativo,api,59.35,True,3,1,7.2,2563.15,Incidencia en Correo corporativo; patron observado: Integracion.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000354,Aplicacion,Error 500,critica,Correo corporativo,email,1.0,True,3,1,5.6,190.5,Incidencia en Correo corporativo; patron observado: Error 500.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000355,Base de datos,Backup,critica,API pagos,portal,22.07,True,1,4,7.1,1784.3,Base de datos reporta Backup con posible causa Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000356,Soporte,Consulta,baja,Correo corporativo,portal,2.01,False,0,0,8.9,59.45,Usuario reporta problema en Correo corporativo; se detecta Consulta.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000357,Cambios,Despliegue,media,Plataforma cloud,monitoreo,21.28,False,1,1,3.6,1615.05,Usuario reporta problema en Plataforma cloud; se detecta Despliegue.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000358,Aplicacion,Integracion,baja,Base de datos transaccional,monitoreo,5.33,False,0,0,8.4,60.58,Aplicacion reporta Integracion con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000359,Infraestructura,Red,alta,Plataforma cloud,monitoreo,18.21,True,0,1,5.9,2218.03,Plataforma cloud: Red asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000360,Aplicacion,Error funcional,baja,Base de datos transaccional,monitoreo,2.85,False,0,0,8.6,48.91,Aplicacion reporta Error funcional con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000361,Soporte,Permisos,media,Correo corporativo,portal,6.32,False,0,0,8.3,117.82,Usuario reporta problema en Correo corporativo; se detecta Permisos.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000362,Aplicacion,Integracion,alta,API pagos,portal,26.46,True,1,0,5.2,3024.45,API pagos: Integracion asociado a Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000363,Seguridad,Vulnerabilidad,alta,Red corporativa,portal,27.74,True,1,2,4.8,3259.71,Seguridad reporta Vulnerabilidad con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000364,Soporte,Solicitud,baja,Correo corporativo,monitoreo,3.66,False,0,0,8.8,129.59,Soporte reporta Solicitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000365,Soporte,Permisos,baja,Mesa de ayuda,email,3.8,False,1,0,8.8,20.0,Soporte reporta Permisos con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000366,Cambios,Versionado,media,Plataforma cloud,email,33.74,True,3,1,6.2,1579.78,Usuario reporta problema en Plataforma cloud; se detecta Versionado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000367,Aplicacion,Integracion,alta,API pagos,portal,20.4,True,6,3,4.4,1429.18,API pagos: Integracion asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000368,Base de datos,Bloqueos,critica,ERP financiero,portal,103.57,True,4,2,3.6,10135.05,Incidencia en ERP financiero; patron observado: Bloqueos.,,Casos anomalos
INC-2026-000369,Soporte,Solicitud,media,Correo corporativo,monitoreo,0.98,False,1,0,10.0,70.32,Incidencia en Correo corporativo; patron observado: Solicitud.,,Incidencias simples de bajo impacto
INC-2026-000370,Aplicacion,Lentitud,baja,Portal clientes,email,3.01,False,0,0,8.0,46.51,Usuario reporta problema en Portal clientes; se detecta Lentitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000371,Cambios,Versionado,media,Portal clientes,monitoreo,15.79,False,0,1,7.0,1174.04,Cambios reporta Versionado con posible causa Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-000372,Aplicacion,Error 500,alta,IAM,monitoreo,7.33,False,1,1,5.7,907.9,IAM: Error 500 asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000373,Seguridad,Phishing,critica,Plataforma cloud,monitoreo,22.8,True,0,3,6.8,2933.22,Usuario reporta problema en Plataforma cloud; se detecta Phishing.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000374,Aplicacion,Integracion,media,Red corporativa,portal,2.08,False,0,0,8.5,29.21,Red corporativa: Integracion asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000375,Soporte,Permisos,baja,Correo corporativo,portal,4.05,False,0,0,7.8,135.03,Correo corporativo: Permisos asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000376,Soporte,Permisos,baja,Portal clientes,telefono,3.56,False,0,0,9.5,55.21,Soporte reporta Permisos con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000377,Seguridad,Vulnerabilidad,critica,Plataforma cloud,telefono,5.08,True,0,3,,4086.35,Incidencia en Plataforma cloud; patron observado: Vulnerabilidad.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000378,Infraestructura,Storage,critica,Portal clientes,monitoreo,11.9,True,1,2,6.0,1581.47,Portal clientes: Storage asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000379,Aplicacion,Error 500,alta,Plataforma cloud,chat,28.48,True,1,2,6.3,1429.54,Usuario reporta problema en Plataforma cloud; se detecta Error 500.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000380,Soporte,Permisos,baja,Portal clientes,telefono,5.15,False,0,0,8.0,108.25,Soporte reporta Permisos con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000381,Aplicacion,Lentitud,baja,Plataforma cloud,chat,3.3,False,1,0,9.3,104.36,Plataforma cloud: Lentitud asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000382,Soporte,Permisos,media,Correo corporativo,portal,1.91,False,0,0,9.5,64.39,Correo corporativo: Permisos asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000383,Aplicacion,Lentitud,critica,Mesa de ayuda,email,36.31,True,1,0,6.1,2550.57,Aplicacion reporta Lentitud con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000384,Soporte,Configuracion usuario,media,Mesa de ayuda,email,0.72,False,0,0,8.3,58.96,Mesa de ayuda: Configuracion usuario asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000385,Cambios,Rollback,alta,API pagos,email,35.24,True,1,1,6.8,1947.36,Usuario reporta problema en API pagos; se detecta Rollback.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000386,Infraestructura,Storage,media,Correo corporativo,api,65.85,True,3,1,6.6,3102.2,Incidencia en Correo corporativo; patron observado: Storage.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000387,Soporte,Consulta,media,Mesa de ayuda,monitoreo,3.76,False,0,0,8.3,47.68,Usuario reporta problema en Mesa de ayuda; se detecta Consulta.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000388,Soporte,Configuracion usuario,baja,Portal clientes,monitoreo,3.04,False,2,0,8.6,35.38,Soporte reporta Configuracion usuario con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000389,Soporte,Permisos,baja,Mesa de ayuda,portal,0.98,False,0,0,8.5,45.0,Mesa de ayuda: Permisos asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000390,Seguridad,Vulnerabilidad,critica,Plataforma cloud,monitoreo,27.34,True,0,0,4.7,2905.52,Usuario reporta problema en Plataforma cloud; se detecta Vulnerabilidad.,Phishing,Incidencias de seguridad
INC-2026-000391,Base de datos,Bloqueos,media,Base de datos transaccional,portal,44.23,True,1,2,5.0,4078.62,Usuario reporta problema en Base de datos transaccional; se detecta Bloqueos.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000392,Cambios,Configuracion,media,API pagos,,7.13,False,2,3,6.0,2218.02,API pagos: Configuracion asociado a Configuracion inconsistente.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000393,Infraestructura,CPU alta,media,ERP financiero,email,78.25,True,3,2,5.0,2671.84,ERP financiero: CPU alta asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000394,Soporte,Permisos,media,Correo corporativo,chat,2.84,False,0,0,7.9,78.67,Correo corporativo: Permisos asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000395,Infraestructura,CPU alta,alta,Plataforma cloud,portal,37.78,True,1,3,6.1,1975.77,Incidencia en Plataforma cloud; patron observado: CPU alta.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000396,Seguridad,Malware,critica,IAM,portal,2.68,False,3,3,,7016.76,Incidencia en IAM; patron observado: Malware.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000397,Soporte,Permisos,baja,Portal clientes,email,4.5,False,0,0,7.6,66.69,Soporte reporta Permisos con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000398,Infraestructura,Red,critica,API pagos,chat,20.84,True,0,2,5.2,2086.05,Incidencia en API pagos; patron observado: Red.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000399,Base de datos,Bloqueos,critica,API pagos,api,131.21,True,5,2,3.2,15731.92,API pagos: Bloqueos asociado a Evento extremo.,Evento extremo,Casos anomalos
INC-2026-000400,Infraestructura,Red,alta,Correo corporativo,portal,63.31,True,1,2,3.9,4895.2,Infraestructura reporta Red con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
