incident_id,categoria,subcategoria,prioridad,servicio_afectado,canal_entrada,tiempo_resolucion_horas,sla_incumplido,reaperturas,escalados,satisfaccion_usuario,coste_estimado,descripcion_corta,causa_raiz_simulada,synthetic_segment
INC-2026-001178,Infraestructura,Storage,alta,Base de datos transaccional,monitoreo,94.6,True,3,2,6.1,5032.1,Usuario reporta problema en Base de datos transaccional; se detecta Storage.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001179,Base de datos,Conexion,alta,ERP financiero,portal,19.39,True,0,5,6.9,1284.12,Usuario reporta problema en ERP financiero; se detecta Conexion.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001180,Cambios,Despliegue,critica,ERP financiero,monitoreo,37.47,True,0,1,6.8,1561.34,Cambios reporta Despliegue con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-001181,Aplicacion,Error funcional,baja,IAM,monitoreo,4.21,False,0,0,9.2,20.0,Aplicacion reporta Error funcional con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001182,Base de datos,Conexion,alta,ERP financiero,portal,18.16,True,4,2,5.0,431.99,Incidencia en ERP financiero; patron observado: Conexion.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001183,Aplicacion,Integracion,baja,Mesa de ayuda,chat,5.22,False,0,0,8.5,75.09,Aplicacion reporta Integracion con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001184,Base de datos,Consulta lenta,alta,ERP financiero,monitoreo,12.12,True,1,1,5.1,1218.26,ERP financiero: Consulta lenta asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001185,Seguridad,Phishing,alta,Plataforma cloud,email,19.67,True,1,2,6.0,927.8,Incidencia en Plataforma cloud; patron observado: Phishing.,,Incidencias de seguridad
INC-2026-001186,Aplicacion,Integracion,baja,Correo corporativo,portal,2.04,False,0,0,7.7,24.75,Aplicacion reporta Integracion con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001187,Soporte,Solicitud,baja,Mesa de ayuda,monitoreo,3.33,False,0,0,8.8,68.43,Usuario reporta problema en Mesa de ayuda; se detecta Solicitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001188,Infraestructura,CPU alta,alta,Correo corporativo,monitoreo,36.33,True,2,1,4.7,3036.53,Usuario reporta problema en Correo corporativo; se detecta CPU alta.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001189,Soporte,Permisos,media,Portal clientes,portal,3.62,True,0,0,9.1,20.0,Incidencia en Portal clientes; patron observado: Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001190,Aplicacion,Lentitud,media,Base de datos transaccional,monitoreo,60.16,True,1,2,7.3,1861.39,Aplicacion reporta Lentitud con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001191,Aplicacion,Lentitud,baja,API pagos,email,4.58,False,0,0,,72.08,Incidencia en API pagos; patron observado: Lentitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001192,Base de datos,Consulta lenta,critica,ERP financiero,portal,7.94,True,0,1,5.9,1710.04,Usuario reporta problema en ERP financiero; se detecta Consulta lenta.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001193,Base de datos,Conexion,alta,Base de datos transaccional,email,6.86,False,1,0,6.4,1019.61,Usuario reporta problema en Base de datos transaccional; se detecta Conexion.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001194,Aplicacion,Error funcional,alta,Correo corporativo,monitoreo,11.51,True,1,2,5.6,1104.94,Incidencia en Correo corporativo; patron observado: Error funcional.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001195,Base de datos,Backup,alta,API pagos,chat,22.58,True,3,1,3.7,1085.16,Usuario reporta problema en API pagos; se detecta Backup.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001196,Soporte,Consulta,baja,Portal clientes,email,3.97,False,0,0,8.0,20.0,Portal clientes: Consulta asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001197,Soporte,Configuracion usuario,media,Correo corporativo,portal,6.29,False,1,0,7.3,90.89,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001198,Infraestructura,Storage,alta,Red corporativa,portal,9.12,True,1,0,4.6,1380.5,Usuario reporta problema en Red corporativa; se detecta Storage.,,Incidencias criticas recurrentes
INC-2026-001199,Seguridad,Vulnerabilidad,alta,Red corporativa,monitoreo,3.32,False,0,1,4.9,1868.96,Seguridad reporta Vulnerabilidad con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-001200,Aplicacion,Error funcional,alta,Plataforma cloud,telefono,30.85,True,2,6,6.3,2414.42,Plataforma cloud: Error funcional asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001201,Soporte,,media,Mesa de ayuda,portal,4.83,False,0,0,7.7,20.0,Usuario reporta problema en Mesa de ayuda; se detecta Consulta.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001202,Aplicacion,Lentitud,critica,IAM,monitoreo,12.13,True,0,0,6.0,1196.67,Incidencia en IAM; patron observado: Lentitud.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001203,Soporte,Permisos,media,Correo corporativo,telefono,3.34,False,0,0,8.5,25.86,Usuario reporta problema en Correo corporativo; se detecta Permisos.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001204,Cambios,Rollback,alta,API pagos,email,24.35,True,1,2,7.8,1620.83,Cambios reporta Rollback con posible causa Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-001205,Infraestructura,Memoria,alta,IAM,monitoreo,38.88,True,2,4,5.8,2853.17,Infraestructura reporta Memoria con posible causa Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001206,Seguridad,Malware,critica,IAM,portal,27.55,True,2,5,7.3,3625.17,Usuario reporta problema en IAM; se detecta Malware.,Politica de acceso debil,Incidencias de seguridad
INC-2026-001207,Soporte,Configuracion usuario,baja,Correo corporativo,chat,3.01,False,0,0,8.3,96.28,Correo corporativo: Configuracion usuario asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001208,Infraestructura,CPU alta,alta,Plataforma cloud,api,56.89,True,4,1,5.1,5255.66,Plataforma cloud: CPU alta asociado a Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001209,Soporte,Permisos,baja,Correo corporativo,telefono,2.61,False,0,0,9.6,88.92,Correo corporativo: Permisos asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001210,Infraestructura,Memoria,media,Mesa de ayuda,chat,50.94,True,2,4,6.5,2878.95,Incidencia en Mesa de ayuda; patron observado: Memoria.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001211,Soporte,Solicitud,media,Correo corporativo,chat,1.37,False,0,0,,46.2,Soporte reporta Solicitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001212,Cambios,Despliegue,media,Portal clientes,telefono,22.65,False,1,1,6.5,718.25,Cambios reporta Despliegue con posible causa Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-001213,Aplicacion,Lentitud,alta,Red corporativa,portal,8.95,True,1,2,4.5,1143.02,Usuario reporta problema en Red corporativa; se detecta Lentitud.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001214,Base de datos,Consulta lenta,alta,API pagos,monitoreo,22.17,True,0,1,5.1,1872.46,Base de datos reporta Consulta lenta con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001215,Seguridad,Acceso,critica,Red corporativa,email,35.36,True,2,0,6.2,2366.04,Usuario reporta problema en Red corporativa; se detecta Acceso.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-001216,Soporte,Configuracion usuario,baja,Correo corporativo,monitoreo,3.61,True,0,0,8.8,91.07,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001217,Seguridad,Phishing,critica,Correo corporativo,chat,20.36,True,0,1,6.3,850.97,Correo corporativo: Phishing asociado a Vulnerabilidad sin parche.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-001218,Seguridad,Phishing,alta,Plataforma cloud,,19.13,True,0,5,5.8,4256.06,Incidencia en Plataforma cloud; patron observado: Phishing.,Politica de acceso debil,Incidencias de seguridad
INC-2026-001219,Base de datos,Consulta lenta,critica,Base de datos transaccional,monitoreo,22.11,True,1,2,4.4,2404.51,Base de datos reporta Consulta lenta con posible causa Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001220,Cambios,Versionado,critica,ERP financiero,monitoreo,95.51,True,5,7,2.7,8679.69,Incidencia en ERP financiero; patron observado: Versionado.,Evento extremo,Casos anomalos
INC-2026-001221,Infraestructura,Red,media,Base de datos transaccional,telefono,40.79,True,1,4,4.9,2658.07,Infraestructura reporta Red con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001222,Aplicacion,Error 500,media,IAM,portal,42.05,True,2,3,5.8,898.51,IAM: Error 500 asociado a Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001223,Infraestructura,Memoria,critica,ERP financiero,chat,4.71,True,4,2,4.8,1624.66,ERP financiero: Memoria asociado a Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001224,Base de datos,Conexion,critica,API pagos,monitoreo,20.49,True,3,0,5.4,2342.99,Incidencia en API pagos; patron observado: Conexion.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001225,Aplicacion,Lentitud,baja,ERP financiero,chat,2.76,False,0,0,8.3,31.08,Usuario reporta problema en ERP financiero; se detecta Lentitud.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001226,Aplicacion,Lentitud,baja,IAM,portal,2.9,False,0,0,8.2,81.28,IAM: Lentitud asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001227,Base de datos,Bloqueos,media,Base de datos transaccional,telefono,69.37,True,3,3,4.6,1796.43,Incidencia en Base de datos transaccional; patron observado: Bloqueos.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001228,Soporte,Solicitud,baja,Portal clientes,email,5.13,False,0,0,7.5,48.47,Soporte reporta Solicitud con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001229,Aplicacion,Error funcional,alta,Plataforma cloud,portal,12.23,True,3,1,6.4,354.74,Incidencia en Plataforma cloud; patron observado: Error funcional.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001230,Aplicacion,Error funcional,alta,ERP financiero,portal,46.0,True,5,4,7.7,5167.22,ERP financiero: Error funcional asociado a Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001231,Base de datos,Conexion,alta,API pagos,email,84.89,True,1,4,3.6,2174.71,API pagos: Conexion asociado a Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001232,Aplicacion,Lentitud,media,Portal clientes,monitoreo,7.62,False,0,0,8.5,42.98,Portal clientes: Lentitud asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001233,Soporte,Solicitud,baja,Mesa de ayuda,email,1.89,False,1,0,8.7,54.68,Mesa de ayuda: Solicitud asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001234,Base de datos,Consulta lenta,alta,ERP financiero,email,13.71,True,3,4,3.7,497.86,Usuario reporta problema en ERP financiero; se detecta Consulta lenta.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001235,Soporte,Consulta,baja,Correo corporativo,portal,4.88,False,0,0,7.8,87.35,Incidencia en Correo corporativo; patron observado: Consulta.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001236,Base de datos,Consulta lenta,alta,Base de datos transaccional,monitoreo,30.33,True,2,3,5.7,1453.68,Base de datos transaccional: Consulta lenta asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-001237,Aplicacion,Lentitud,media,Plataforma cloud,portal,4.3,False,0,0,8.4,55.47,Incidencia en Plataforma cloud; patron observado: Lentitud.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001238,Soporte,Permisos,critica,Portal clientes,telefono,49.78,True,3,3,4.6,10673.58,Incidencia en Portal clientes; patron observado: Permisos.,Registro incompleto,Casos anomalos
INC-2026-001239,Aplicacion,Integracion,media,Red corporativa,monitoreo,5.15,False,0,0,9.3,74.13,Usuario reporta problema en Red corporativa; se detecta Integracion.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001240,Base de datos,Consulta lenta,alta,Base de datos transaccional,email,97.26,True,2,2,5.0,2071.03,Usuario reporta problema en Base de datos transaccional; se detecta Consulta lenta.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001241,Base de datos,Backup,media,ERP financiero,portal,34.1,True,0,4,5.5,1857.39,Base de datos reporta Backup con posible causa Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001242,Cambios,Configuracion,alta,ERP financiero,chat,18.55,True,0,1,5.9,978.74,ERP financiero: Configuracion asociado a Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-001243,Seguridad,Phishing,critica,IAM,telefono,24.76,True,1,2,7.4,3711.1,Incidencia en IAM; patron observado: Phishing.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-001244,Aplicacion,,alta,Portal clientes,email,11.0,True,3,3,5.5,1707.74,Usuario reporta problema en Portal clientes; se detecta Integracion.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001245,Aplicacion,Error 500,baja,Mesa de ayuda,email,5.55,False,0,0,8.6,35.98,Usuario reporta problema en Mesa de ayuda; se detecta Error 500.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001246,Seguridad,Acceso,critica,Red corporativa,monitoreo,14.72,True,1,6,6.9,6169.79,Usuario reporta problema en Red corporativa; se detecta Acceso.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-001247,Soporte,,baja,Portal clientes,monitoreo,2.26,False,0,0,8.9,76.82,Incidencia en Portal clientes; patron observado: Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001248,Aplicacion,Integracion,critica,Plataforma cloud,telefono,19.83,True,3,3,5.5,1109.27,Plataforma cloud: Integracion asociado a Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001249,Soporte,Consulta,media,Correo corporativo,chat,7.57,False,0,1,8.0,88.88,Usuario reporta problema en Correo corporativo; se detecta Consulta.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001250,Infraestructura,Red,alta,Plataforma cloud,email,26.93,True,3,0,5.1,1155.09,Plataforma cloud: Red asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001251,Aplicacion,Error 500,media,Portal clientes,telefono,3.75,False,0,0,8.3,44.02,Incidencia en Portal clientes; patron observado: Error 500.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001252,Aplicacion,Error 500,baja,Red corporativa,chat,5.9,False,0,0,,90.95,Incidencia en Red corporativa; patron observado: Error 500.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001253,Aplicacion,Error 500,alta,IAM,portal,92.5,True,3,5,4.7,3035.05,IAM: Error 500 asociado a Falla intermitente no reproducible.,Falla intermitente no reproducible,Casos anomalos
INC-2026-001254,Cambios,Versionado,alta,API pagos,monitoreo,23.24,True,1,0,5.8,2656.71,API pagos: Versionado asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-001255,Base de datos,Conexion,alta,ERP financiero,monitoreo,8.37,True,1,2,4.8,1852.42,Base de datos reporta Conexion con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001256,Seguridad,Acceso,alta,Plataforma cloud,monitoreo,23.32,True,0,4,7.4,5176.64,Usuario reporta problema en Plataforma cloud; se detecta Acceso.,Phishing,Incidencias de seguridad
INC-2026-001257,Base de datos,Backup,alta,Base de datos transaccional,portal,16.92,True,2,4,6.7,1171.62,Incidencia en Base de datos transaccional; patron observado: Backup.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001258,Cambios,Versionado,alta,ERP financiero,email,31.91,True,2,0,7.5,2629.06,Incidencia en ERP financiero; patron observado: Versionado.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-001259,Cambios,Despliegue,critica,API pagos,portal,22.65,True,3,1,6.7,2362.91,API pagos: Despliegue asociado a Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-001260,Aplicacion,Error 500,media,API pagos,monitoreo,51.88,True,2,2,5.5,2078.37,Incidencia en API pagos; patron observado: Error 500.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001261,Base de datos,Consulta lenta,critica,Base de datos transaccional,chat,21.52,True,2,2,4.7,700.66,Base de datos transaccional: Consulta lenta asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-001262,Aplicacion,Error funcional,critica,IAM,email,12.72,True,1,3,7.3,503.06,Aplicacion reporta Error funcional con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001263,Soporte,Configuracion usuario,media,Correo corporativo,portal,1.76,False,0,0,8.1,125.38,Incidencia en Correo corporativo; patron observado: Configuracion usuario.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001264,Aplicacion,Integracion,baja,IAM,telefono,3.93,False,0,0,8.0,105.36,Usuario reporta problema en IAM; se detecta Integracion.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001265,Cambios,Versionado,critica,Portal clientes,email,26.67,True,3,1,8.1,3049.17,Cambios reporta Versionado con posible causa Cambio no validado.,Cambio no validado,Incidencias asociadas a cambios
INC-2026-001266,Soporte,Configuracion usuario,baja,Mesa de ayuda,api,3.93,True,0,0,9.1,110.68,Incidencia en Mesa de ayuda; patron observado: Configuracion usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001267,Soporte,Solicitud,media,Mesa de ayuda,email,10.22,False,0,0,7.8,43.48,Mesa de ayuda: Solicitud asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001268,Soporte,Configuracion usuario,baja,Mesa de ayuda,portal,3.71,False,0,0,9.0,32.83,Mesa de ayuda: Configuracion usuario asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001269,Aplicacion,Error 500,baja,Correo corporativo,email,4.25,False,0,0,9.2,150.07,Usuario reporta problema en Correo corporativo; se detecta Error 500.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001270,Aplicacion,Error 500,alta,Red corporativa,monitoreo,6.35,True,1,1,6.4,1929.54,Incidencia en Red corporativa; patron observado: Error 500.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-001271,Aplicacion,Lentitud,baja,ERP financiero,chat,3.63,False,0,0,9.1,57.48,Usuario reporta problema en ERP financiero; se detecta Lentitud.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001272,Seguridad,Phishing,alta,Correo corporativo,email,17.83,True,0,3,4.7,1936.92,Usuario reporta problema en Correo corporativo; se detecta Phishing.,Phishing,Incidencias de seguridad
INC-2026-001273,Soporte,Consulta,baja,Mesa de ayuda,portal,3.83,False,0,0,8.9,79.33,Mesa de ayuda: Consulta asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001274,Aplicacion,Error funcional,media,Plataforma cloud,monitoreo,6.1,False,0,0,8.9,50.99,Incidencia en Plataforma cloud; patron observado: Error funcional.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001275,Cambios,Configuracion,media,ERP financiero,email,14.98,False,2,1,4.2,2612.95,Incidencia en ERP financiero; patron observado: Configuracion.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-001276,Soporte,Solicitud,baja,Correo corporativo,portal,3.67,False,0,0,8.5,36.0,Soporte reporta Solicitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001277,Base de datos,Consulta lenta,critica,Base de datos transaccional,monitoreo,19.54,True,4,1,4.1,1489.04,Base de datos transaccional: Consulta lenta asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001278,Infraestructura,Storage,alta,API pagos,monitoreo,25.41,True,3,0,4.7,2531.3,Infraestructura reporta Storage con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001279,Aplicacion,Lentitud,alta,IAM,monitoreo,7.83,True,2,1,3.7,1244.37,Usuario reporta problema en IAM; se detecta Lentitud.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001280,Aplicacion,Error funcional,media,API pagos,monitoreo,3.09,False,0,0,10.0,91.29,Aplicacion reporta Error funcional con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001281,Infraestructura,Memoria,alta,Correo corporativo,email,86.1,True,2,8,5.0,10643.17,Infraestructura reporta Memoria con posible causa Falla intermitente no reproducible.,Falla intermitente no reproducible,Casos anomalos
INC-2026-001282,Cambios,Despliegue,critica,ERP financiero,api,16.21,True,0,3,6.0,2021.52,Cambios reporta Despliegue con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-001283,Cambios,Rollback,alta,Plataforma cloud,,48.63,True,0,2,7.3,1842.51,Cambios reporta Rollback con posible causa Configuracion inconsistente.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-001284,Aplicacion,Error funcional,alta,Mesa de ayuda,portal,17.53,True,2,0,6.7,2766.79,Incidencia en Mesa de ayuda; patron observado: Error funcional.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-001285,Base de datos,Conexion,alta,Base de datos transaccional,telefono,79.17,True,1,4,5.4,2951.85,Incidencia en Base de datos transaccional; patron observado: Conexion.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001286,Soporte,Solicitud,media,Mesa de ayuda,telefono,3.24,True,0,0,9.6,97.34,Usuario reporta problema en Mesa de ayuda; se detecta Solicitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001287,Aplicacion,Integracion,media,IAM,portal,3.1,False,0,0,8.7,58.4,Aplicacion reporta Integracion con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-001288,Cambios,Configuracion,media,ERP financiero,,4.16,False,0,4,5.8,2336.09,Incidencia en ERP financiero; patron observado: Configuracion.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-001289,Aplicacion,Lentitud,baja,Plataforma cloud,portal,3.47,False,0,0,8.6,58.43,Incidencia en Plataforma cloud; patron observado: Lentitud.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-001290,Infraestructura,Memoria,alta,Portal clientes,portal,22.06,True,1,0,6.0,1069.38,Usuario reporta problema en Portal clientes; se detecta Memoria.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-001291,Cambios,Configuracion,media,Plataforma cloud,portal,29.38,True,1,1,5.3,666.01,Cambios reporta Configuracion con posible causa Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-001292,Aplicacion,Integracion,alta,Plataforma cloud,telefono,11.45,True,1,2,7.3,80.53,Incidencia en Plataforma cloud; patron observado: Integracion.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-001293,Aplicacion,Integracion,alta,API pagos,api,67.89,True,1,4,6.5,3769.18,Usuario reporta problema en API pagos; se detecta Integracion.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001294,Soporte,Solicitud,baja,Portal clientes,monitoreo,2.79,False,0,0,8.3,20.0,Usuario reporta problema en Portal clientes; se detecta Solicitud.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-001295,Aplicacion,Error funcional,alta,Correo corporativo,api,59.66,True,2,2,6.3,2782.35,Incidencia en Correo corporativo; patron observado: Error funcional.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-001296,Soporte,Permisos,critica,Correo corporativo,chat,90.33,True,2,4,3.4,,Usuario reporta problema en Correo corporativo; se detecta Permisos.,Falla intermitente no reproducible,Casos anomalos
INC-2026-001297,Aplicacion,Lentitud,media,Plataforma cloud,email,39.05,True,1,0,,681.87,Incidencia en Plataforma cloud; patron observado: Lentitud.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-001298,Aplicacion,Integracion,critica,Mesa de ayuda,portal,66.88,True,1,2,4.4,10041.73,Incidencia en Mesa de ayuda; patron observado: Integracion.,Registro incompleto,Casos anomalos
INC-2026-001299,Seguridad,Malware,alta,Correo corporativo,monitoreo,23.45,True,2,5,3.9,2696.01,Seguridad reporta Malware con posible causa Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-001300,Base de datos,Bloqueos,critica,ERP financiero,monitoreo,30.17,True,2,3,6.4,,Base de datos reporta Bloqueos con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001301,Aplicacion,Error 500,alta,IAM,email,30.8,True,1,1,4.6,2104.62,Incidencia en IAM; patron observado: Error 500.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-001302,Base de datos,Consulta lenta,media,API pagos,chat,78.84,True,1,2,7.3,1966.72,Usuario reporta problema en API pagos; se detecta Consulta lenta.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-001303,Seguridad,Malware,critica,Red corporativa,telefono,19.58,True,1,3,4.6,5506.99,Usuario reporta problema en Red corporativa; se detecta Malware.,Phishing,Incidencias de seguridad
INC-2026-001304,Aplicacion,Error 500,media,Portal clientes,telefono,1.97,False,1,0,8.3,101.38,Incidencia en Portal clientes; patron observado: Error 500.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001305,Infraestructura,Memoria,media,Correo corporativo,portal,84.53,True,3,6,5.6,2571.88,Incidencia en Correo corporativo; patron observado: Memoria.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001306,Base de datos,Conexion,alta,ERP financiero,monitoreo,24.71,True,1,1,4.2,2233.23,Incidencia en ERP financiero; patron observado: Conexion.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-001307,Base de datos,Bloqueos,media,ERP financiero,portal,57.48,True,1,2,4.9,1700.37,ERP financiero: Bloqueos asociado a Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-001308,Base de datos,Consulta lenta,alta,ERP financiero,portal,36.16,True,3,1,5.4,2813.81,Base de datos reporta Consulta lenta con posible causa Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-001309,Soporte,Solicitud,baja,Correo corporativo,monitoreo,2.06,False,0,0,9.0,118.0,Incidencia en Correo corporativo; patron observado: Solicitud.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-001310,Aplicacion,Error 500,media,API pagos,portal,28.23,True,1,0,9.0,1283.55,Usuario reporta problema en API pagos; se detecta Error 500.,Configuracion inconsistente,Incidencias asociadas a cambios
